# multipoles
# s[mm] polynom_b[n=1][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=5][T/m^n] 
+2.6100000000000001e+01 +2.4702334636849030e-03 -2.7154577467244301e+00 -7.3945682690916092e+03 
+2.6200000000000003e+01 +2.4703308554200444e-03 -2.7147658562265335e+00 -7.3969224401055735e+03 
+2.6300000000000001e+01 +2.4704237175034480e-03 -2.7140193893604572e+00 -7.3993999801719347e+03 
+2.6400000000000002e+01 +2.4705043572225477e-03 -2.7131339219537738e+00 -7.4021611031441953e+03 
+2.6500000000000000e+01 +2.4705650818645539e-03 -2.7120250298312745e+00 -7.4053660228828176e+03 
+2.6600000000000001e+01 +2.4705981987167688e-03 -2.7106082888188960e+00 -7.4091749532453759e+03 
+2.6700000000000003e+01 +2.4705960150664457e-03 -2.7087992747420264e+00 -7.4137481080907828e+03 
+2.6800000000000001e+01 +2.4705508382009190e-03 -2.7065135634269284e+00 -7.4192457012758941e+03 
+2.6900000000000002e+01 +2.4704549754074592e-03 -2.7036667306991835e+00 -7.4258279466591512e+03 
+2.7000000000000000e+01 +2.4703007339732983e-03 -2.7001743523838897e+00 -7.4336550581002220e+03 
+2.7100000000000001e+01 +2.4700847204858121e-03 -2.6959980783006769e+00 -7.4427992903820941e+03 
+2.7200000000000003e+01 +2.4698207387321910e-03 -2.6912838542380508e+00 -7.4529810620043572e+03 
+2.7300000000000001e+01 +2.4695268917997080e-03 -2.6862236999784281e+00 -7.4638328323912538e+03 
+2.7400000000000002e+01 +2.4692212827755922e-03 -2.6810096353036088e+00 -7.4749870609687569e+03 
+2.7500000000000000e+01 +2.4689220147471286e-03 -2.6758336799960731e+00 -7.4860762071611089e+03 
+2.7600000000000001e+01 +2.4686471908015343e-03 -2.6708878538375060e+00 -7.4967327303944994e+03 
+2.7700000000000003e+01 +2.4684149140261217e-03 -2.6663641766107329e+00 -7.5065890900922705e+03 
+2.7800000000000001e+01 +2.4682432875080679e-03 -2.6624546680969745e+00 -7.5152777456817648e+03 
+2.7900000000000002e+01 +2.4681504143346201e-03 -2.6593513480781996e+00 -7.5224311565885591e+03 
+2.8000000000000000e+01 +2.4681543975931075e-03 -2.6572462363375191e+00 -7.5276817822352014e+03 
+2.8100000000000001e+01 +2.4682672073703172e-03 -2.6562692482024786e+00 -7.5307801996647149e+03 
+2.8200000000000003e+01 +2.4684762817516314e-03 -2.6563018811882206e+00 -7.5319494563767494e+03 
+2.8300000000000001e+01 +2.4687629258218799e-03 -2.6571635283542472e+00 -7.5315307174915351e+03 
+2.8400000000000002e+01 +2.4691084446661024e-03 -2.6586735827627357e+00 -7.5298651481224906e+03 
+2.8500000000000000e+01 +2.4694941433691382e-03 -2.6606514374733097e+00 -7.5272939133895588e+03 
+2.8600000000000001e+01 +2.4699013270159439e-03 -2.6629164855470280e+00 -7.5241581784090431e+03 
+2.8700000000000003e+01 +2.4703113006914732e-03 -2.6652881200449774e+00 -7.5207991082971721e+03 
+2.8800000000000001e+01 +2.4707053694806021e-03 -2.6675857340272668e+00 -7.5175578681725929e+03 
+2.8900000000000002e+01 +2.4710648384683362e-03 -2.6696287205555582e+00 -7.5147756231501271e+03 
+2.9000000000000000e+01 +2.4713710127395295e-03 -2.6712364726897477e+00 -7.5127935383489275e+03 
+2.9100000000000001e+01 +2.4716092649193847e-03 -2.6722685867792988e+00 -7.5118750246752415e+03 
+2.9200000000000003e+01 +2.4717812377943473e-03 -2.6727454723307686e+00 -7.5119724761860562e+03 
+2.9300000000000001e+01 +2.4718926416910738e-03 -2.6727277421387079e+00 -7.5129605327292447e+03 
+2.9400000000000002e+01 +2.4719491869362735e-03 -2.6722760089982929e+00 -7.5147138341511645e+03 
+2.9500000000000000e+01 +2.4719565838566267e-03 -2.6714508857043144e+00 -7.5171070202991814e+03 
+2.9600000000000001e+01 +2.4719205427787493e-03 -2.6703129850508396e+00 -7.5200147310223938e+03 
+2.9700000000000003e+01 +2.4718467740294345e-03 -2.6689229198340811e+00 -7.5233116061645269e+03 
+2.9800000000000001e+01 +2.4717409879352614e-03 -2.6673413028476518e+00 -7.5268722855758324e+03 
+2.9900000000000002e+01 +2.4716088948229568e-03 -2.6656287468869047e+00 -7.5305714091022701e+03 
+3.0000000000000000e+01 +2.4714562050192476e-03 -2.6638458647472687e+00 -7.5342836165895142e+03 
+3.0100000000000001e+01 +2.4712870594047328e-03 -2.6620369529124481e+00 -7.5379173548160043e+03 
+3.0200000000000003e+01 +2.4710993210764047e-03 -2.6601810426309425e+00 -7.5415162982611073e+03 
+3.0300000000000001e+01 +2.4708892836851314e-03 -2.6582408488394540e+00 -7.5451579283372494e+03 
+3.0400000000000002e+01 +2.4706532408817336e-03 -2.6561790864742227e+00 -7.5489197264579343e+03 
+3.0500000000000000e+01 +2.4703874863172487e-03 -2.6539584704741443e+00 -7.5528791740299639e+03 
+3.0600000000000001e+01 +2.4700883136424931e-03 -2.6515417157753371e+00 -7.5571137524671676e+03 
+3.0700000000000003e+01 +2.4697520165084105e-03 -2.6488915373155484e+00 -7.5617009431792667e+03 
+3.0800000000000001e+01 +2.4693748885658757e-03 -2.6459706500316540e+00 -7.5667182275781424e+03 
+3.0900000000000002e+01 +2.4689532234657969e-03 -2.6427417688609145e+00 -7.5722430870747794e+03 
+3.1000000000000000e+01 +2.4684833148591301e-03 -2.6391676087413001e+00 -7.5783530030782113e+03 
+3.1100000000000001e+01 +2.4679633805450634e-03 -2.6352284032287336e+00 -7.5850941399586345e+03 
+3.1200000000000003e+01 +2.4673993349164651e-03 -2.6309744603612932e+00 -7.5923873939034156e+03 
+3.1300000000000001e+01 +2.4667990165144183e-03 -2.6264736067948720e+00 -7.6001223440613721e+03 
+3.1400000000000002e+01 +2.4661702638801644e-03 -2.6217936691874231e+00 -7.6081885695759838e+03 
+3.1500000000000000e+01 +2.4655209155547203e-03 -2.6170024741940359e+00 -7.6164756495980500e+03 
+3.1600000000000001e+01 +2.4648588100793021e-03 -2.6121678484723740e+00 -7.6248731632717363e+03 
+3.1700000000000003e+01 +2.4641917859950699e-03 -2.6073576186792358e+00 -7.6332706897436228e+03 
+3.1800000000000001e+01 +2.4635276818432057e-03 -2.6026396114719028e+00 -7.6415578081588128e+03 
+3.1900000000000002e+01 +2.4628743361648129e-03 -2.5980816535065010e+00 -7.6496240976655108e+03 
+3.2000000000000000e+01 +2.4622395875010137e-03 -2.5937515714394621e+00 -7.6573591374111247e+03 
+3.2100000000000001e+01 +2.4616263443800923e-03 -2.5896771828911653e+00 -7.6647082693134871e+03 
+3.2200000000000003e+01 +2.4610177952785256e-03 -2.5857262693321394e+00 -7.6718398863867124e+03 
+3.2300000000000004e+01 +2.4603921986599566e-03 -2.5817266031968913e+00 -7.6789781444152641e+03 
+3.2399999999999999e+01 +2.4597278129879561e-03 -2.5775059569190759e+00 -7.6863471991858032e+03 
+3.2500000000000000e+01 +2.4590028967261201e-03 -2.5728921029325407e+00 -7.6941712064845970e+03 
+3.2600000000000001e+01 +2.4581957083379805e-03 -2.5677128136704912e+00 -7.7026743220993530e+03 
+3.2700000000000003e+01 +2.4572845062872249e-03 -2.5617958615679086e+00 -7.7120807018134883e+03 
+3.2800000000000004e+01 +2.4562475490374071e-03 -2.5549690190582588e+00 -7.7226145014140629e+03 
+3.2899999999999999e+01 +2.4550630950521501e-03 -2.5470600585758052e+00 -7.7344998766862245e+03 
+3.3000000000000000e+01 +2.4537094027950084e-03 -2.5378967525539395e+00 -7.7479609834173207e+03 
+3.3100000000000001e+01 +2.4521757223294484e-03 -2.5273914798024162e+00 -7.7631124430413374e+03 
+3.3200000000000003e+01 +2.4504952701183132e-03 -2.5157950446329651e+00 -7.7796307395876838e+03 
+3.3300000000000004e+01 +2.4487122542242936e-03 -2.5034428577329635e+00 -7.7970828227341362e+03 
+3.3399999999999999e+01 +2.4468708827100243e-03 -2.4906703297889354e+00 -7.8150356421607812e+03 
+3.3500000000000000e+01 +2.4450153636382068e-03 -2.4778128714884060e+00 -7.8330561475449986e+03 
+3.3600000000000001e+01 +2.4431899050715881e-03 -2.4652058935193484e+00 -7.8507112885631614e+03 
+3.3700000000000003e+01 +2.4414387150728041e-03 -2.4531848065683537e+00 -7.8675680148951378e+03 
+3.3800000000000004e+01 +2.4398060017045376e-03 -2.4420850213226721e+00 -7.8831932762190299e+03 
+3.3899999999999999e+01 +2.4383359730294550e-03 -2.4322419484692626e+00 -7.8971540222138055e+03 
+3.4000000000000000e+01 +2.4370728371103144e-03 -2.4239909986963561e+00 -7.9090172025550437e+03 
+3.4100000000000001e+01 +2.4360464430679234e-03 -2.4175612233337911e+00 -7.9184917123792475e+03 
+3.4200000000000003e+01 +2.4352292042562149e-03 -2.4127562362901536e+00 -7.9258542286344682e+03 
+3.4300000000000004e+01 +2.4345791750870266e-03 -2.4092732921139826e+00 -7.9315233737337203e+03 
+3.4399999999999999e+01 +2.4340544099725123e-03 -2.4068096453577001e+00 -7.9359177700802475e+03 
+3.4500000000000000e+01 +2.4336129633246786e-03 -2.4050625505720373e+00 -7.9394560400813689e+03 
+3.4600000000000001e+01 +2.4332128895554702e-03 -2.4037292623068356e+00 -7.9425568061468521e+03 
+3.4700000000000003e+01 +2.4328122430769625e-03 -2.4025070351135400e+00 -7.9456386906823946e+03 
+3.4800000000000004e+01 +2.4323690783012060e-03 -2.4010931235434114e+00 -7.9491203160940158e+03 
+3.4899999999999999e+01 +2.4318414496401083e-03 -2.3991847821457410e+00 -7.9534203047929632e+03 
+3.5000000000000000e+01 +2.4311874115057800e-03 -2.3964792654726432e+00 -7.9589572791829860e+03 
+3.5100000000000001e+01 +2.4303743274693593e-03 -2.3927469033173177e+00 -7.9660331389447874e+03 
+3.5200000000000003e+01 +2.4294067977385452e-03 -2.3880503264446293e+00 -7.9744828928464440e+03 
+3.5300000000000004e+01 +2.4282987316801173e-03 -2.3825252408614501e+00 -7.9840248269303547e+03 
+3.5399999999999999e+01 +2.4270640386610093e-03 -2.3763073525765694e+00 -7.9943772272340893e+03 
+3.5500000000000000e+01 +2.4257166280479583e-03 -2.3695323675963125e+00 -8.0052583798014521e+03 
+3.5600000000000001e+01 +2.4242704092078964e-03 -2.3623359919295237e+00 -8.0163865706697588e+03 
+3.5700000000000003e+01 +2.4227392915075773e-03 -2.3548539315826869e+00 -8.0274800858824901e+03 
+3.5800000000000004e+01 +2.4211371843138366e-03 -2.3472218925634114e+00 -8.0382572114801360e+03 
+3.5899999999999999e+01 +2.4194779969935729e-03 -2.3395755808800778e+00 -8.0484362335012365e+03 
+3.6000000000000000e+01 +2.4177756389135792e-03 -2.3320507025396733e+00 -8.0577354379879762e+03 
+3.6100000000000001e+01 +2.4160399668259063e-03 -2.3247441578341013e+00 -8.0659589055453835e+03 
+3.6200000000000003e+01 +2.4142646270233627e-03 -2.3175976241912633e+00 -8.0732538950394228e+03 
+3.6300000000000004e+01 +2.4124392131841059e-03 -2.3105139733248792e+00 -8.0798534598969227e+03 
+3.6399999999999999e+01 +2.4105533189861254e-03 -2.3033960769467292e+00 -8.0859906535494001e+03 
+3.6500000000000000e+01 +2.4085965381074317e-03 -2.2961468067687121e+00 -8.0918985294282966e+03 
+3.6600000000000001e+01 +2.4065584642262157e-03 -2.2886690345051437e+00 -8.0978101409586743e+03 
+3.6700000000000003e+01 +2.4044286910204688e-03 -2.2808656318677096e+00 -8.1039585415724814e+03 
+3.6800000000000004e+01 +2.4021968121682134e-03 -2.2726394705685578e+00 -8.1105767847003681e+03 
+3.6899999999999999e+01 +2.3998524213475572e-03 -2.2638934223208453e+00 -8.1178979237704962e+03 
+3.7000000000000000e+01 +2.3973851122365531e-03 -2.2545303588370817e+00 -8.1261550122126509e+03 
+3.7100000000000001e+01 +2.3947889392467924e-03 -2.2444813689305030e+00 -8.1355373336176335e+03 
+3.7200000000000003e+01 +2.3920757997239837e-03 -2.2337904098163728e+00 -8.1460590922231995e+03 
+3.7300000000000004e+01 +2.3892620517475039e-03 -2.2225296558124867e+00 -8.1576907224233264e+03 
+3.7399999999999999e+01 +2.3863640533965218e-03 -2.2107712812337859e+00 -8.1704026586195614e+03 
+3.7500000000000000e+01 +2.3833981627503858e-03 -2.1985874603976443e+00 -8.1841653352070371e+03 
+3.7600000000000001e+01 +2.3803807378883581e-03 -2.1860503676203136e+00 -8.1989491865838027e+03 
+3.7700000000000003e+01 +2.3773281368897306e-03 -2.1732321772183716e+00 -8.2147246471471171e+03 
+3.7800000000000004e+01 +2.3742567178337620e-03 -2.1602050635079872e+00 -8.2314621512952854e+03 
+3.7899999999999999e+01 +2.3711828387997297e-03 -2.1470412008055444e+00 -8.2491321334260665e+03 
+3.8000000000000000e+01 +2.3681228578669110e-03 -2.1338127634276165e+00 -8.2677050279365412e+03 
+3.8100000000000001e+01 +2.3650841735351372e-03 -2.1205905063891506e+00 -8.2870148930855557e+03 
+3.8200000000000003e+01 +2.3620383459860526e-03 -2.1074395074946937e+00 -8.3063502825876076e+03 
+3.8300000000000004e+01 +2.3589479758218479e-03 -2.0944234252473630e+00 -8.3248633740181322e+03 
+3.8400000000000006e+01 +2.3557756636446887e-03 -2.0816059181500242e+00 -8.3417063449531106e+03 
+3.8500000000000000e+01 +2.3524840100568501e-03 -2.0690506447067323e+00 -8.3560313729657428e+03 
+3.8600000000000001e+01 +2.3490356156604664e-03 -2.0568212634199847e+00 -8.3669906356329429e+03 
+3.8700000000000003e+01 +2.3453930810577303e-03 -2.0449814327928144e+00 -8.3737363105304757e+03 
+3.8800000000000004e+01 +2.3415190068508448e-03 -2.0335948113285700e+00 -8.3754205752330927e+03 
+3.8900000000000006e+01 +2.3373759936419648e-03 -2.0227250575298532e+00 -8.3711956073176370e+03 
+3.9000000000000000e+01 +2.3329266420333518e-03 -2.0124358299006571e+00 -8.3602135843573087e+03 
+3.9100000000000001e+01 +2.3281514903258395e-03 -2.0027457402263664e+00 -8.3420674639158024e+03 
+3.9200000000000003e+01 +2.3231028276153374e-03 -1.9934932134280279e+00 -8.3181133234928875e+03 
+3.9300000000000004e+01 +2.3178508806964617e-03 -1.9844716277095602e+00 -8.2901480205752232e+03 
+3.9400000000000006e+01 +2.3124658763637364e-03 -1.9754743612738939e+00 -8.2599684126518423e+03 
+3.9500000000000000e+01 +2.3070180414118090e-03 -1.9662947923254646e+00 -8.2293713572079596e+03 
+3.9600000000000001e+01 +2.3015776026352307e-03 -1.9567262990674439e+00 -8.2001537117321077e+03 
+3.9700000000000003e+01 +2.2962147868286265e-03 -1.9465622597040411e+00 -8.1741123337100407e+03 
+3.9800000000000004e+01 +2.2909998207865530e-03 -1.9355960524384923e+00 -8.1530440806300721e+03 
+3.9900000000000006e+01 +2.2860029313036732e-03 -1.9236210554754689e+00 -8.1387458099768410e+03 
+4.0000000000000000e+01 +2.2812943451744928e-03 -1.9104306470175598e+00 -8.1330143792403205e+03 
+4.0100000000000001e+01 +2.2769209648358705e-03 -1.8958619237995813e+00 -8.1371672871037445e+03 
+4.0200000000000003e+01 +2.2728363952938509e-03 -1.8799268566813847e+00 -8.1506045970343212e+03 
+4.0300000000000004e+01 +2.2689709171965734e-03 -1.8626811350519521e+00 -8.1722470137000928e+03 
+4.0400000000000006e+01 +2.2652548111923767e-03 -1.8441804483024782e+00 -8.2010152417639074e+03 
+4.0500000000000000e+01 +2.2616183579294226e-03 -1.8244804858221018e+00 -8.2358299858935879e+03 
+4.0600000000000001e+01 +2.2579918380560239e-03 -1.8036369370017777e+00 -8.2756119507524563e+03 
+4.0700000000000003e+01 +2.2543055322203241e-03 -1.7817054912304728e+00 -8.3192818410087311e+03 
+4.0800000000000004e+01 +2.2504897210705991e-03 -1.7587418378986661e+00 -8.3657603613269548e+03 
+4.0900000000000006e+01 +2.2464746852551287e-03 -1.7348016663968979e+00 -8.4139682163714933e+03 
+4.1000000000000000e+01 +2.2421907054221068e-03 -1.7099406661147216e+00 -8.4628261108091247e+03 
+4.1100000000000001e+01 +2.2375868161825319e-03 -1.6842757803178534e+00 -8.5112371776266209e+03 
+4.1200000000000003e+01 +2.2326870679985071e-03 -1.6581689677753206e+00 -8.5580342630940722e+03 
+4.1300000000000004e+01 +2.2275342652948826e-03 -1.6320434411316747e+00 -8.6020326418030800e+03 
+4.1400000000000006e+01 +2.2221712124964434e-03 -1.6063224130307086e+00 -8.6420475883471172e+03 
+4.1500000000000000e+01 +2.2166407140280118e-03 -1.5814290961166557e+00 -8.6768943773185401e+03 
+4.1600000000000001e+01 +2.2109855743145160e-03 -1.5577867030350172e+00 -8.7053882833066036e+03 
+4.1700000000000003e+01 +2.2052485977807363e-03 -1.5358184464295013e+00 -8.7263445809049972e+03 
+4.1800000000000004e+01 +2.1994725888514880e-03 -1.5159475389441679e+00 -8.7385785447066555e+03 
+4.1900000000000006e+01 +2.1937003519516582e-03 -1.4985971932241438e+00 -8.7409054493015919e+03 
+4.2000000000000000e+01 +2.1879746915061042e-03 -1.4841906219139993e+00 -8.7321405692814387e+03 
+4.2100000000000001e+01 +2.1823228110876714e-03 -1.4729388790226128e+00 -8.7118232843286096e+03 
+4.2200000000000003e+01 +2.1767095108616392e-03 -1.4642043840216228e+00 -8.6823893944752526e+03 
+4.2300000000000004e+01 +2.1710839901411968e-03 -1.4571373977458333e+00 -8.6469988048473242e+03 
+4.2400000000000006e+01 +2.1653954482396950e-03 -1.4508881810321179e+00 -8.6088114205655129e+03 
+4.2500000000000000e+01 +2.1595930844704142e-03 -1.4446069947164630e+00 -8.5709871467527446e+03 
+4.2600000000000001e+01 +2.1536260981466142e-03 -1.4374440996345812e+00 -8.5366858885326692e+03 
+4.2700000000000003e+01 +2.1474436885815674e-03 -1.4285497566223839e+00 -8.5090675510283891e+03 
+4.2800000000000004e+01 +2.1409950550886027e-03 -1.4170742265164038e+00 -8.4912920393615350e+03 
+4.2900000000000006e+01 +2.1342293969809612e-03 -1.4021677701521458e+00 -8.4865192586562225e+03 
+4.3000000000000000e+01 +2.1270959135719549e-03 -1.3829806483660059e+00 -8.4979091140343680e+03 
+4.3100000000000001e+01 +2.1195617547164762e-03 -1.3589511967004240e+00 -8.5274206509751330e+03 
+4.3200000000000003e+01 +2.1116658724359642e-03 -1.3306700495248285e+00 -8.5722094763798123e+03 
+4.3300000000000004e+01 +2.1034651692935580e-03 -1.2990159159162675e+00 -8.6282303375029096e+03 
+4.3400000000000006e+01 +2.0950165478523263e-03 -1.2648675049509097e+00 -8.6914379816011606e+03 
+4.3500000000000000e+01 +2.0863769106753303e-03 -1.2291035257047245e+00 -8.7577871559319174e+03 
+4.3600000000000001e+01 +2.0776031603257014e-03 -1.1926026872547877e+00 -8.8232326077494654e+03 
+4.3700000000000003e+01 +2.0687521993663855e-03 -1.1562436986755817e+00 -8.8837290843150131e+03 
+4.3800000000000004e+01 +2.0598809303606735e-03 -1.1209052690460972e+00 -8.9352313328780529e+03 
+4.3900000000000006e+01 +2.0510462558715028e-03 -1.0874661074408254e+00 -8.9736941006996476e+03 
+4.4000000000000000e+01 +2.0423050784620514e-03 -1.0568049229372529e+00 -8.9950721350332169e+03 
+4.4100000000000001e+01 +2.0337004891334055e-03 -1.0296281937347365e+00 -8.9968372828165629e+03 
+4.4200000000000003e+01 +2.0252203326390061e-03 -1.0059534745288907e+00 -8.9825297897028740e+03 
+4.4300000000000004e+01 +2.0168386421702887e-03 -9.8562608913830807e-01 -8.9572070010268326e+03 
+4.4400000000000006e+01 +2.0085294509188220e-03 -9.6849136138317060e-01 -8.9259262621191901e+03 
+4.4500000000000000e+01 +2.0002667920760000e-03 -9.5439461508149515e-01 -8.8937449183161461e+03 
+4.4600000000000001e+01 +1.9920246988332875e-03 -9.4318117405217550e-01 -8.8657203149516972e+03 
+4.4700000000000003e+01 +1.9837772043821964e-03 -9.3469636211472573e-01 -8.8469097973582539e+03 
+4.4800000000000004e+01 +1.9754983419142435e-03 -9.2878550308868990e-01 -8.8423707108681592e+03 
+4.4900000000000006e+01 +1.9671621446207964e-03 -9.2529392079181649e-01 -8.8571604008182185e+03 
+4.5000000000000000e+01 +1.9587426456934270e-03 -9.2406693904427861e-01 -8.8963362125392614e+03 
+4.5100000000000001e+01 +1.9502064154498231e-03 -9.2468747507197679e-01 -8.9635238635487040e+03 
+4.5200000000000003e+01 +1.9414901727128387e-03 -9.2568881973181716e-01 -9.0566225600905800e+03 
+4.5300000000000004e+01 +1.9325231734315599e-03 -9.2534185728788820e-01 -9.1720998805918025e+03 
+4.5400000000000006e+01 +1.9232346735551058e-03 -9.2191747200456298e-01 -9.3064234034787096e+03 
+4.5500000000000000e+01 +1.9135539290325706e-03 -9.1368654814600148e-01 -9.4560607071780669e+03 
+4.5600000000000001e+01 +1.9034101958130818e-03 -8.9891996997676782e-01 -9.6174793701156741e+03 
+4.5700000000000003e+01 +1.8927327298456735e-03 -8.7588862176019677e-01 -9.7871469707204578e+03 
+4.5800000000000004e+01 +1.8814507870794873e-03 -8.4286338776099567e-01 -9.9615310874178595e+03 
+4.5900000000000006e+01 +1.8694936234636588e-03 -7.9811515224378171e-01 -1.0137099298633560e+04 
+4.6000000000000000e+01 +1.8567904949472350e-03 -7.3991479947215166e-01 -1.0310319182795738e+04 
+4.6100000000000001e+01 +1.8433170675790638e-03 -6.6753029679228926e-01 -1.0477156611286844e+04 
+4.6200000000000003e+01 +1.8292346478068933e-03 -5.8421794387748460e-01 -1.0631570627314071e+04 
+4.6300000000000004e+01 +1.8147509521782075e-03 -4.9423112348279874e-01 -1.0767018567040946e+04 
